data,Open,High,Low,Close,Volume,Buy,Sell,Avg,Wlc,DifAW
2020-04-24 03:14,7480.43,7489.42,7474.6,7486.03,115.002901,49.92855400000001,65.07434700000002,7482.62,7484.02,1.4000000000005457
2020-04-24 03:19,7486.43,7492.3,7485.0,7489.25,294.940727,134.373648,160.56707899999998,7488.245,7488.95,0.7049999999999272
2020-04-24 03:24,7489.1,7503.8,7488.37,7501.0,187.931367,110.16294,77.76842700000002,7495.567499999999,7498.5425,2.975000000000364
2020-04-24 03:29,7501.0,7501.39,7490.0,7491.41,87.159764,34.52820899999999,52.631555000000006,7495.95,7493.5525,-2.3975000000000364
2020-04-24 03:34,7491.63,7501.9,7490.0,7497.27,107.256137,50.712721000000016,56.54341600000002,7495.2,7496.610000000001,1.410000000000764
2020-04-24 03:39,7497.13,7501.93,7490.83,7499.0,132.093806,42.48992399999999,89.60388200000001,7497.222500000001,7497.6900000000005,0.46749999999974534
2020-04-24 03:44,7499.67,7511.0,7495.27,7503.54,142.989729,74.14575199999994,68.843977,7502.370000000001,7503.3375,0.9674999999988358
2020-04-24 03:49,7503.44,7529.41,7502.63,7527.01,182.885679,107.15731399999997,75.72836499999998,7515.6225,7521.515,5.892499999999927
2020-04-24 03:54,7526.94,7532.86,7516.19,7520.52,321.097024,126.83993799999999,194.25708600000002,7524.1275,7522.5225,-1.6049999999995634
2020-04-24 03:59,7520.41,7525.73,7519.0,7520.07,95.349063,27.922787000000003,67.42627600000002,7521.3025,7521.2175,-0.08500000000003638
2020-04-24 04:04,7520.08,7521.14,7503.08,7508.23,211.501767,39.934674999999984,171.567092,7513.1325,7510.17,-2.962499999999636
2020-04-24 04:09,7508.61,7513.51,7504.24,7508.92,136.281737,67.84118000000004,68.44055699999998,7508.82,7508.8975,0.07750000000032742
2020-04-24 04:14,7509.9,7513.56,7507.0,7512.09,104.997474,28.959609999999998,76.03786399999997,7510.637500000001,7511.185,0.5474999999996726
2020-04-24 04:19,7511.16,7529.92,7510.43,7524.27,128.031252,87.92318500000002,40.108067,7518.945000000001,7522.2225,3.277499999999236
2020-04-24 04:24,7524.35,7528.88,7516.85,7521.95,108.584111,43.30712499999999,65.276986,7523.0075,7522.407499999999,-0.6000000000003638
2020-04-24 04:29,7522.39,7538.04,7521.7,7537.52,224.046302,133.83127399999998,90.215028,7529.9125,7533.695,3.782499999999345
2020-04-24 04:34,7537.64,7550.0,7527.93,7529.4,302.074732,174.19381300000035,127.880919,7536.2425,7534.1825,-2.0600000000004
2020-04-24 04:39,7529.23,7536.08,7525.01,7526.25,90.544698,46.867951000000005,43.676747000000006,7529.1425,7528.3975,-0.7449999999998909
2020-04-24 04:44,7526.12,7536.84,7525.44,7531.55,64.852208,32.756806,32.095402,7529.987499999999,7531.344999999999,1.3575000000000728
2020-04-24 04:49,7531.56,7534.45,7516.05,7518.05,120.379065,39.90476800000002,80.47429699999998,7525.0275,7521.65,-3.3775000000005093
2020-04-24 04:54,7518.05,7526.6,7516.69,7522.99,91.219845,58.418031000000006,32.801814,7521.0824999999995,7522.3175,1.235000000000582
2020-04-24 04:59,7522.96,7525.0,7518.61,7523.0,57.301537,37.85787600000002,19.443661,7522.3925,7522.4025,0.010000000000218279
2020-04-24 05:04,7522.95,7541.0,7522.14,7535.06,167.134066,108.56452800000002,58.569537999999994,7530.2875,7533.3150000000005,3.0275000000001455
2020-04-24 05:09,7534.96,7538.75,7527.79,7530.01,152.77754,60.67976,92.09778000000003,7532.8775000000005,7531.64,-1.237500000000182
2020-04-24 05:14,7529.93,7531.97,7510.26,7515.19,180.517263,63.273742,117.24352100000003,7521.8375,7518.1525,-3.6849999999994907
2020-04-24 05:19,7515.24,7518.93,7503.96,7511.99,161.706431,67.28364699999999,94.42278400000002,7512.529999999999,7511.7175,-0.8124999999990905
2020-04-24 05:24,7512.0,7512.0,7507.22,7510.82,77.649034,36.701479,40.947554999999994,7510.51,7510.215,-0.29500000000007276
2020-04-24 05:29,7510.82,7511.9,7496.82,7510.79,185.795142,85.176863,100.618279,7507.5824999999995,7507.575,-0.007499999999708962
2020-04-24 05:34,7510.85,7528.01,7503.0,7524.71,163.012837,101.76104500000001,61.251791999999966,7516.6425,7520.1075,3.4650000000001455
2020-04-24 05:39,7524.67,7526.88,7521.43,7522.55,62.791279,37.394049999999986,25.397228999999992,7523.8825,7523.352500000001,-0.5299999999988358
2020-04-24 05:44,7522.33,7533.28,7522.33,7530.0,102.70758,48.14404300000001,54.56353700000001,7526.985000000001,7528.9025,1.9174999999995634
2020-04-24 05:49,7529.7,7532.51,7527.22,7529.0,107.758898,41.851383000000006,65.907515,7529.6075,7529.4325,-0.1750000000001819
2020-04-24 05:54,7529.0,7529.48,7522.0,7523.71,86.419423,37.53576300000002,48.88366,7526.0475,7524.725,-1.3224999999993088
2020-04-24 05:59,7523.71,7544.0,7523.22,7541.85,279.482152,193.08171799999994,86.40043400000002,7533.195,7537.7300000000005,4.535000000000764
2020-04-24 06:04,7541.85,7544.8,7531.03,7532.13,159.128717,91.894558,67.23415899999998,7537.452499999999,7535.0225,-2.4299999999993815
2020-04-24 06:09,7532.11,7534.0,7509.01,7513.47,236.162331,85.77750200000001,150.38482900000005,7522.1475,7517.4875,-4.6599999999998545
2020-04-24 06:14,7513.22,7522.14,7510.01,7519.06,90.103684,44.07606999999999,46.027614,7516.107500000001,7517.567500000001,1.4600000000000364
2020-04-24 06:19,7519.66,7519.99,7510.4,7512.0,71.780929,27.578264,44.20266500000001,7515.5125,7513.5975,-1.9149999999999636
2020-04-24 06:24,7512.0,7515.01,7505.01,7511.43,111.984941,45.130742999999995,66.854198,7510.8625,7510.72,-0.14249999999992724
2020-04-24 06:29,7511.43,7518.0,7503.0,7518.0,140.667737,48.98940000000003,91.67833700000003,7512.6075,7514.25,1.6424999999999272
2020-04-24 06:34,7517.69,7522.4,7515.0,7520.96,136.383585,58.33032200000001,78.05326300000004,7519.0125,7519.83,0.8175000000001091
2020-04-24 06:39,7521.31,7524.99,7516.89,7520.94,78.267593,36.01251200000001,42.255081,7521.0325,7520.9400000000005,-0.09249999999974534
2020-04-24 06:44,7520.99,7524.74,7520.0,7522.4,93.430399,27.318817000000006,66.111582,7522.032499999999,7522.385,0.3525000000008731
2020-04-24 06:49,7521.54,7525.42,7519.74,7521.53,93.758006,37.39523300000001,56.362773,7522.0575,7522.055,-0.0024999999995998223
2020-04-24 06:54,7521.54,7521.54,7508.81,7510.0,233.834445,76.79533800000004,157.03910700000006,7515.4725,7512.5875,-2.8850000000002183
2020-04-24 06:59,7510.0,7516.99,7491.59,7495.59,200.748853,68.795311,131.953542,7503.5425,7499.9400000000005,-3.602499999999054
2020-04-24 07:04,7495.48,7506.76,7493.26,7502.68,147.653047,84.33763600000002,63.315410999999955,7499.545,7501.345,1.800000000000182
2020-04-24 07:09,7503.17,7513.82,7497.49,7509.69,141.78933,73.158672,68.630658,7506.0425,7507.6725,1.6300000000001091
2020-04-24 07:14,7509.69,7510.96,7502.01,7504.03,57.76173,30.446975000000002,27.314754999999998,7506.6725,7505.2575,-1.4149999999999636
2020-04-24 07:19,7504.04,7515.83,7504.01,7511.66,153.603706,61.825158999999985,91.77854700000005,7508.885,7510.79,1.9049999999997453
2020-04-24 07:24,7511.66,7516.95,7511.22,7512.99,112.010736,45.81689799999998,66.19383800000003,7513.205,7513.5375,0.33250000000043656
2020-04-24 07:29,7512.99,7513.83,7510.0,7511.14,79.298034,11.228205999999998,68.06982799999999,7511.99,7511.5275,-0.4624999999996362
2020-04-24 07:34,7511.35,7522.49,7509.1,7522.31,160.82875,112.01043800000004,48.81831199999999,7516.3125,7519.0525,2.7399999999997817
2020-04-24 07:39,7522.38,7530.0,7518.11,7527.9,180.750458,102.44991800000003,78.30054000000003,7524.597500000001,7525.9775,1.3799999999991996
2020-04-24 07:44,7527.88,7530.0,7520.71,7523.09,144.77016,30.762247999999985,114.00791200000002,7525.42,7524.2225,-1.1975000000002183
2020-04-24 07:49,7523.0,7529.97,7520.0,7526.82,110.287321,41.896024000000004,68.39129700000001,7524.9475,7525.9025,0.9549999999999272
2020-04-24 07:54,7526.14,7535.0,7522.26,7533.7,189.45355,126.83003600000005,62.623514000000014,7529.275,7531.165,1.8900000000003274
2020-04-24 07:59,7533.95,7535.0,7527.06,7531.09,94.540138,47.351679,47.188458999999995,7531.775000000001,7531.06,-0.7150000000001455
2020-04-24 08:04,7531.06,7531.96,7518.02,7524.92,94.179651,43.13497000000001,51.044681000000004,7526.490000000001,7524.955,-1.535000000000764
2020-04-24 08:09,7525.09,7550.0,7523.73,7541.47,352.589245,237.21557100000015,115.373674,7535.0725,7539.1675,4.094999999999345
2020-04-24 08:14,7541.47,7545.0,7533.54,7543.87,189.605467,110.08901400000005,79.51645299999998,7540.97,7541.57,0.5999999999994543
2020-04-24 08:19,7544.3,7548.0,7538.36,7540.0,245.325411,117.56695500000001,127.758456,7542.665,7541.59,-1.074999999999818
2020-04-24 08:24,7540.0,7543.27,7532.21,7535.63,261.997228,108.15956800000001,153.83766000000003,7537.7775,7536.6849999999995,-1.0925000000006548
2020-04-24 08:29,7535.69,7539.8,7527.64,7536.29,236.416581,67.99967099999998,168.41691,7534.855,7535.005,0.1500000000005457
2020-04-24 08:34,7536.43,7552.05,7533.29,7552.04,244.27884,123.58495900000008,120.69388099999998,7543.4525,7547.355,3.902499999999236
2020-04-24 08:39,7552.04,7571.1,7549.25,7560.07,554.962437,273.6772090000007,281.28522799999996,7558.115,7560.1224999999995,2.007499999999709
2020-04-24 08:44,7560.07,7578.85,7559.41,7571.96,378.959896,162.68958300000014,216.270313,7567.5725,7570.545,2.9724999999998545
2020-04-24 08:49,7571.48,7572.48,7557.7,7559.18,283.166076,106.53816799999998,176.627908,7565.21,7562.135,-3.074999999999818
2020-04-24 08:54,7559.59,7568.17,7555.12,7567.6,211.679024,109.055673,102.62335099999999,7562.62,7564.6225,2.0025000000005093
2020-04-24 08:59,7566.86,7586.92,7564.24,7568.68,285.288904,181.70101399999996,103.58789000000002,7571.675,7572.13,0.45499999999992724
2020-04-24 09:04,7568.68,7580.89,7543.71,7550.33,464.011966,179.08196500000003,284.9300010000001,7560.9025,7556.3150000000005,-4.587499999999636
2020-04-24 09:09,7550.29,7556.51,7520.0,7537.69,519.025339,196.05563799999993,322.96970100000004,7541.1225,7537.9725,-3.1500000000005457
2020-04-24 09:14,7537.67,7547.19,7532.41,7537.6,244.554347,99.64439499999997,144.90995200000012,7538.717499999999,7538.7,-0.017499999999017746
2020-04-24 09:19,7537.6,7551.62,7530.0,7546.59,264.34636,110.767455,153.5789050000001,7541.452499999999,7543.7,2.2475000000004
2020-04-24 09:24,7546.59,7556.0,7540.36,7555.15,152.803319,73.83555399999999,78.96776499999997,7549.525000000001,7551.665,2.139999999999418
2020-04-24 09:29,7555.54,7566.66,7555.54,7557.63,146.794195,88.709532,58.08466299999999,7558.842500000001,7559.365,0.5224999999991269
2020-04-24 09:34,7557.42,7558.28,7549.99,7552.57,211.992883,70.65818499999999,141.33469800000006,7554.5650000000005,7553.3525,-1.2125000000005457
2020-04-24 09:39,7552.5,7553.67,7540.0,7542.3,131.416444,42.930322000000004,88.48612199999998,7547.1175,7544.5675,-2.550000000000182
2020-04-24 09:44,7542.13,7548.44,7542.0,7546.39,150.561753,95.29117199999999,55.27058099999996,7544.74,7545.805,1.0650000000005093
2020-04-24 09:49,7546.39,7550.0,7536.32,7544.93,200.75715,117.769171,82.98797899999997,7544.41,7544.045,-0.3649999999997817
2020-04-24 09:54,7544.88,7557.52,7540.78,7556.43,122.868335,72.27566699999998,50.592668,7549.9025,7552.79,2.887499999999818
2020-04-24 09:59,7556.39,7560.61,7553.31,7555.89,104.37307,42.41633800000001,61.956731999999995,7556.55,7556.425,-0.125
2020-04-24 10:04,7554.97,7559.27,7548.09,7551.95,117.791563,41.451133,76.34042999999998,7553.570000000001,7552.8150000000005,-0.7550000000001091
2020-04-24 10:09,7552.03,7555.72,7544.41,7555.72,190.908702,85.54744600000001,105.36125600000003,7551.97,7552.8925,0.9224999999996726
2020-04-24 10:14,7555.72,7574.0,7549.33,7569.4,204.66709,110.54482299999998,94.12226700000004,7562.1125,7565.532499999999,3.4199999999991633
2020-04-24 10:19,7569.12,7573.9,7556.22,7562.43,194.977813,93.10455200000001,101.87326099999999,7565.4175,7563.745,-1.6724999999996726
2020-04-24 10:24,7562.42,7590.0,7561.51,7574.87,330.215519,219.11320700000013,111.10231200000004,7572.200000000001,7575.3125,3.1124999999992724
2020-04-24 10:29,7574.78,7615.96,7572.88,7605.09,1298.278214,477.974495,820.303718999999,7592.1775,7599.755,7.577500000000327
2020-04-24 10:34,7605.08,7609.72,7576.28,7584.58,792.389247,263.63969799999995,528.7495490000003,7593.915000000001,7588.79,-5.1250000000009095
2020-04-24 10:39,7584.59,7594.59,7576.03,7580.3,262.189722,162.199341,99.99038099999996,7583.8775,7582.805,-1.0724999999993088
2020-04-24 10:44,7580.88,7589.46,7572.85,7581.13,205.812971,120.86353700000002,84.949434,7581.080000000001,7581.1425,0.062499999999090505
2020-04-24 10:49,7580.84,7582.0,7570.27,7577.7,149.013533,72.25080899999999,76.76272399999996,7577.7025,7576.9175,-0.785000000000764
2020-04-24 10:54,7578.38,7586.64,7576.11,7584.66,164.341353,85.79062499999998,78.55072800000003,7581.4475,7583.0175,1.569999999999709
2020-04-24 10:59,7584.67,7587.02,7576.82,7578.06,99.413653,48.30436300000001,51.10929,7581.6425,7579.99,-1.6525000000001455
2020-04-24 11:04,7578.49,7579.19,7563.67,7568.91,167.913952,63.80418000000002,104.10977200000002,7572.5650000000005,7570.17,-2.3950000000004366
2020-04-24 11:09,7568.95,7572.53,7563.51,7563.92,64.144086,83.00300700000001,180.36992399999988,7567.2275,7565.97,-1.257499999999709
