Open,High,Low,Close,Volume,Avg,Wlc,DifAW,NextAvgl
7238.02,7258.47,7221.35,7231.0,561.37459,7237.21,7235.455,-1.7550000000001091,7224.9775
7231.0,7247.92,7205.02,7215.97,673.148807,7224.9775,7221.22,-3.757499999999709,7222.8575
7215.97,7243.78,7202.0,7229.68,641.612786,7222.8575,7226.285,3.4274999999997817,7251.9925
7230.33,7281.0,7229.63,7267.01,711.05528,7251.9925,7261.1625,9.170000000000073,7266.7474999999995
7267.01,7281.92,7249.29,7268.77,866.14758,7266.7474999999995,7267.1875,0.4400000000005093,7277.825000000001
7268.76,7288.09,7267.0,7287.45,512.585567,7277.825000000001,7282.4974999999995,4.672499999998763,7276.965
7287.45,7287.67,7258.68,7274.06,573.431347,7276.965,7273.6175,-3.3474999999998545,7259.95
7274.09,7274.52,7242.77,7248.42,487.863199,7259.95,7253.5325,-6.417499999999563,7252.3225
7248.62,7266.65,7233.71,7260.31,576.884062,7252.3225,7255.245000000001,2.922500000000582,7263.5650000000005
7260.31,7274.0,7253.84,7266.11,377.982245,7263.5650000000005,7265.014999999999,1.4499999999989086,7259.3225
7266.11,7275.99,7242.86,7252.33,508.557527,7259.3225,7255.8775,-3.4450000000006185,7267.905
7251.11,7289.0,7247.55,7283.96,940.038399,7267.905,7276.1175,8.212500000000546,7284.7175
7284.25,7309.0,7267.73,7277.89,1641.042527,7284.7175,7283.1275000000005,-1.589999999999236,7307.51
7276.56,7355.14,7268.44,7329.9,1866.735817,7307.51,7320.844999999999,13.334999999999127,7351.605
7329.9,7394.45,7304.35,7377.72,2765.308296,7351.605,7363.5599999999995,11.954999999999927,7399.599999999999
7376.44,7448.81,7357.14,7416.01,3579.782046,7399.599999999999,7409.4925,9.892500000000837,7403.3375
7416.01,7454.0,7343.2,7400.14,2766.858355,7403.3375,7399.370000000001,-3.967499999998836,7388.37
7401.27,7420.55,7365.83,7365.83,1288.907811,7388.37,7379.51,-8.859999999999673,7388.8724999999995
7367.39,7415.0,7365.98,7407.12,979.649262,7388.8724999999995,7398.805,9.9325000000008,7401.87
7406.2,7414.71,7390.0,7396.57,586.224046,7401.87,7399.4625,-2.4075000000002547,7396.432499999999
7396.58,7408.0,7386.03,7395.12,591.97185,7396.432499999999,7396.067499999999,-0.3649999999997817,7368.465
7395.02,7398.84,7331.14,7348.86,1398.888043,7368.465,7356.924999999999,-11.540000000000873,7352.012500000001
7349.58,7376.22,7333.59,7348.66,958.017908,7352.012500000001,7351.7825,-0.23000000000047294,7309.325
7348.91,7351.24,7254.79,7282.36,2327.502261,7309.325,7292.6875,-16.637499999999818,7294.4825
7282.4,7318.17,7272.34,7305.02,1203.98027,7294.4825,7300.137500000001,5.655000000000655,7303.8525
7305.02,7317.0,7282.0,7311.39,694.202587,7303.8525,7305.445,1.5924999999997453,7293.4175000000005
7311.39,7311.72,7273.0,7277.56,683.996878,7293.4175000000005,7284.960000000001,-8.457499999999527,7279.452499999999
7277.9,7293.0,7263.57,7283.34,747.389728,7279.452499999999,7280.8125,1.360000000000582,7282.555
7284.31,7298.0,7264.07,7283.84,600.106983,7282.555,7282.4375,-0.11750000000029104,7304.6275000000005
7284.22,7328.0,7284.22,7322.07,731.866743,7304.6275000000005,7314.09,9.462499999999636,7308.424999999999
7322.08,7325.68,7286.0,7299.94,712.686893,7308.424999999999,7302.889999999999,-5.5349999999998545,7283.950000000001
7299.93,7307.12,7252.01,7276.74,1273.363487,7283.950000000001,7278.1525,-5.797500000000582,7258.110000000001
7276.08,7288.59,7226.07,7241.7,1273.878777,7258.110000000001,7249.514999999999,-8.595000000001164,7245.5199999999995
7241.39,7256.99,7230.86,7252.84,756.484309,7245.5199999999995,7248.3825,2.862500000000182,7259.875
7252.8,7272.98,7242.59,7271.13,556.882079,7259.875,7264.4575,4.582500000000437,7271.6025
7270.48,7285.0,7264.07,7266.86,536.824477,7271.6025,7270.6975,-0.9049999999997453,7278.1775
7267.47,7297.13,7265.94,7282.17,596.456713,7278.1775,7281.8525,3.675000000000182,7282.922500000001
