Open,Close,High,Low,Buy,Sell,DirVela,Wlc,Rsi,RsiOver,MacdDif,Atr
7509.6,7511.36,7512.98,7509.24,4.186511000000002,5.678447,1,7511.235,48.87586497007004,0,-1,5.775089915805493
7511.48,7511.83,7512.77,7507.63,8.897504000000001,8.644078999999998,1,7511.015,49.50964170111073,0,-1,5.729726350390838
7511.82,7521.58,7523.82,7510.31,34.49686600000003,31.327565000000003,1,7519.3225,60.460199301433505,0,1,6.285460182505729
7521.65,7526.41,7529.79,7518.19,26.826572000000006,15.884516000000014,1,7525.2,64.56072728846053,0,1,6.665070169469631
7526.4,7522.63,7531.62,7522.45,9.408088000000003,11.667265999999996,-1,7524.8325,59.37139028059845,0,1,6.843993728793235
7522.89,7524.99,7527.65,7522.89,4.961825000000001,6.734441,1,7525.13,61.45454498957904,0,1,6.7137084624508265
7524.84,7526.14,7527.18,7524.52,9.775468000000004,5.756390999999999,1,7525.995000000001,62.464500592049255,0,1,6.424157857990044
7526.12,7525.77,7527.23,7523.27,7.389231999999999,16.492091,-1,7525.51,61.9025139924424,0,1,6.248146582419264
7525.77,7529.97,7535.0,7525.73,32.884886999999964,30.440182,1,7530.1675,65.67740998561169,1,1,6.463993255103634
7529.97,7533.16,7534.22,7529.89,14.418058000000004,5.363544999999998,1,7532.6075,68.25059130295482,1,1,6.311565165453368
7533.16,7532.01,7535.0,7532.0,16.38027900000001,15.950188000000008,-1,7532.755,66.3202749254536,1,1,6.075024796492413
